id,shipper_id,vehicle_type_id,goods_type_id,weight_kg,is_hazardous,mode,status,pickup_city,drop_city,distance_km,allow_consolidation,fare_estimated,advance_payment_pct,scheduled_at
1e50182f-6889-4d86-8c3a-2a633fd01435,21a85831-6b05-4f5d-b960-d39fef2b4090,6,19,4732.7,False,relay,in_progress,Bangalore,Indore,1299.3,False,50322.16,90,2026-09-07T05:51:20.572366
22a6fa76-ef66-4906-952a-1f6371beb6ac,91fa918e-a71b-4356-ab90-ca6688c171b5,11,1,1925.1,False,single,delivered,Hyderabad,Pune,505.8,False,31733.74,90,2026-09-07T01:51:20.576075
0b49c0f0-81a6-4607-b6c3-88dfc6947432,b492e2f5-6a42-4f99-be10-1e4f3b586961,5,3,4668.6,False,single,cancelled,Mumbai,Nagpur,688.0,False,24242.67,90,2026-09-03T10:51:20.577871
e2acb50a-8d12-46a1-b164-517c270ed61c,318897c4-75ac-4064-8737-ebb5ded11af9,11,12,6428.4,False,single,delivered,Pune,Mumbai,120.2,False,9368.83,80,2026-09-08T13:51:20.580019
1812c80b-cc1c-43d6-884f-c2f01d15aa60,3db8a97c-f512-4e3d-9289-895eac690ca6,10,22,7408.2,False,relay,delivered,Hyderabad,Mumbai,625.9,True,41606.2,90,2026-09-07T01:51:20.581080
104eb0bc-d0c9-4d93-ba0d-3e1157c66afb,06d5365a-26eb-48dd-ae1b-7ea110ad54fe,5,20,2193.9,False,relay,delivered,Jaipur,Ludhiana,521.1,True,18567.96,90,2026-09-07T01:51:20.583304
88743e18-55ec-4bb2-9a12-f85df8612136,3db8a97c-f512-4e3d-9289-895eac690ca6,7,23,2155.4,False,relay,delivered,Ahmedabad,Ludhiana,1061.6,False,45686.54,90,2026-09-06T10:51:20.585151
3ae54f73-87ed-4191-b3bc-f9fed868e607,06026cca-64bc-4f03-a479-e510ca475f6b,10,22,9646.2,False,single,delivered,Nagpur,Kolkata,970.1,False,62948.24,90,2026-09-03T08:51:20.588484
245f1461-312a-47b8-a148-9afa4d28c7e4,1df22eb2-3e77-4d5f-a4d8-61939e8ab175,11,14,5527.0,False,single,delivered,Kanpur,Lucknow,75.3,True,6768.9,80,2026-09-07T16:51:20.590749
c1dbdcf8-4ba7-489f-ad8f-267145af754c,450d1efc-cc10-437c-8ac1-b30b94752d4f,6,4,2535.6,False,single,delivered,Pune,Mumbai,120.2,False,5515.79,80,2026-09-08T22:51:20.591805
4dcd62ae-102f-4a39-93b1-8d9254983841,6b14af5e-c2ea-473a-8be5-ec8a0c5317d6,13,18,16158.7,False,relay,delivered,Delhi,Kanpur,422.4,False,34014.11,80,2026-09-05T06:51:20.592913
dbd685fa-6bda-4e94-b9a5-6c9a438f94e9,06d5365a-26eb-48dd-ae1b-7ea110ad54fe,1,22,400.6,False,relay,delivered,Chandigarh,Delhi,375.8,False,7065.02,80,2026-09-03T22:51:20.594990
125812eb-bcb4-45b0-afc1-17d25eb186b8,05885768-2aa6-4c4f-b24e-35ad49b8b86a,4,4,2930.6,False,single,delivered,Ahmedabad,Surat,207.7,False,6930.9,90,2026-09-08T18:51:20.596923
aeda1924-e543-4eae-9e86-3b5901661cdf,a7645519-9b3e-476f-8d8a-8a010697b4eb,10,4,10398.6,False,single,delivered,Delhi,Ludhiana,285.8,False,20521.22,80,2026-09-08T22:51:20.598241
575b3114-da11-4a31-8ad6-7de78a30e9b3,ac88543f-e08e-4905-a612-03108c121e77,4,8,1154.8,False,single,delivered,Chandigarh,Ludhiana,90.0,False,3400.25,90,2026-09-08T21:51:20.599595
0d666528-fd8a-4722-9376-27c620da86ef,1a7be64c-4c01-4e5d-a01b-142e806098af,10,13,20608.8,False,single,delivered,Lucknow,Agra,319.7,False,22620.38,90,2026-09-05T18:51:20.600645
0590974f-dbb6-4b17-a955-0416b2ea308e,6016adfd-42bf-4752-bb28-479c0e7d7172,12,13,6834.2,False,relay,delivered,Ludhiana,Mumbai,1502.2,False,100642.76,80,2026-09-02T22:51:20.602299
006db5ff-5ec5-4ad6-82b6-c37b498e8e9a,91cddf7c-e0ea-471b-b136-c52c439d54f5,4,3,2281.6,False,single,in_progress,Nagpur,Mumbai,688.0,False,21340.59,90,2026-09-08T17:51:20.606787
087df422-c5e3-4f91-a667-4386034e6951,78f793c7-edba-4168-bc93-724607d87072,8,5,5153.0,False,single,delivered,Surat,Mumbai,232.9,False,12014.1,80,2026-09-07T01:51:20.608804
16f2fb8a-cbc7-430f-ab6f-95e701c8a444,c722a9a6-9f4d-465a-8fc9-be9b8c2950cf,1,21,621.4,False,single,delivered,Kanpur,Lucknow,75.3,True,1655.87,90,2026-09-07T09:51:20.612318
0b5db603-257f-41b2-a215-cca05095b872,8f4a1d99-4a4f-4834-8fbd-62876e085e16,6,15,4128.8,False,relay,cancelled,Nagpur,Delhi,1095.3,False,42572.57,90,2026-09-08T15:51:20.613753
af8d1b14-2de0-409b-bcec-b42fe34000a7,150c2645-5219-4c92-a75b-a2461bc4ccef,10,1,14538.3,False,relay,in_progress,Delhi,Mumbai,1216.4,False,78214.95,90,2026-09-07T02:51:20.616998
d6ea2221-a265-4044-8d2d-a4b0f725e14c,fb4625aa-0eb9-42b6-b340-822a44ec61a3,9,13,14561.5,False,relay,delivered,Mumbai,Kolkata,1658.2,False,93398.39,80,2026-09-03T17:51:20.621011
3e3688d4-fa80-4d9c-b3d3-77eb61557db0,2930953b-27e4-4692-aa41-b73cd590667f,8,4,6956.2,False,single,delivered,Nagpur,Kolkata,970.1,False,45926.11,90,2026-09-03T19:51:20.624581
24cd764d-73ed-4c52-bd87-60fcf4a4946b,91fa918e-a71b-4356-ab90-ca6688c171b5,6,21,3849.8,False,relay,delivered,Bangalore,Agra,1840.2,False,70876.94,80,2026-09-04T19:51:20.626982
d635fb3c-c047-44b4-b3cc-6039dfb8c49e,612daa81-ed99-42d7-bdb3-3777f3775b9d,4,19,1674.2,False,relay,delivered,Delhi,Hyderabad,1518.2,False,46247.5,90,2026-09-08T22:51:20.631930
eb5eadbd-e2a6-4a99-b14e-87ec40b09966,4752ae33-8c47-40e1-be3b-c97c51f20f83,3,13,573.1,False,single,delivered,Lucknow,Agra,319.7,True,8122.4,80,2026-09-07T02:51:20.636486
ee184809-de75-4c18-9e7c-a261fb998c69,3739c72a-20b4-44d4-b7a8-f273b36cc3b6,2,10,1409.9,False,single,delivered,Agra,Kanpur,244.4,False,5237.15,80,2026-09-04T22:51:20.638168
0cc533a1-ad7e-41b7-a447-5c30934d0dc3,76f544ba-8998-4824-b4d5-56daa98c200a,5,5,3548.3,False,relay,in_progress,Mumbai,Chandigarh,1592.2,False,54984.96,80,2026-09-03T09:51:20.639496
ce13ae61-6446-442e-8e0d-232f8126a630,1563736b-1319-42b1-8123-7f1bfe2a55f0,12,21,10099.3,False,relay,in_progress,Nagpur,Bangalore,922.9,False,62989.3,80,2026-09-06T21:51:20.644603
3f0ad93b-27e9-4c13-915b-d47cf216eb6f,596ee952-073c-4138-bdd7-914b7f27f542,2,4,1241.9,False,single,delivered,Pune,Hyderabad,505.8,False,10465.08,90,2026-09-03T19:51:20.647970
59adecc7-d64d-47fe-8173-b7805b5c0c43,45cd0b66-1ef1-48a9-aef0-e3e51f3cee95,1,8,447.0,False,relay,cancelled,Delhi,Lucknow,497.7,True,9259.39,90,2026-09-03T06:51:20.649736
e9378d34-9971-432a-89f9-bd3a57649ca3,c722a9a6-9f4d-465a-8fc9-be9b8c2950cf,8,15,3027.3,False,relay,delivered,Surat,Ludhiana,1269.3,False,59686.93,90,2026-09-06T00:51:20.651973
87fd1fd4-a5aa-4bf8-b7c9-67c7a79cf4ad,21a85831-6b05-4f5d-b960-d39fef2b4090,6,23,3047.7,False,relay,delivered,Delhi,Bangalore,2018.2,True,77643.24,90,2026-09-07T03:51:20.656073
1e4c3b25-074b-403f-b596-ff3a2f75673c,fba70d70-f9de-456a-be6c-5343ba8cb49d,5,8,5744.7,False,relay,delivered,Surat,Ludhiana,1269.3,False,44005.56,90,2026-09-03T04:51:20.663179
b2e50123-de5a-44da-bf69-57222f81d15b,612daa81-ed99-42d7-bdb3-3777f3775b9d,5,21,5777.8,False,single,delivered,Hyderabad,Pune,505.8,True,18045.64,90,2026-09-05T04:51:20.666964
be1ffcc4-c89a-4130-a872-3ac57ed30984,9f27e1b9-013a-4442-89e7-cdad839d9e13,7,13,5339.2,False,single,cancelled,Kanpur,Agra,244.4,False,11363.02,80,2026-09-08T22:51:20.668614
1844f8bf-fc8b-4ff9-876e-739eb73d9be3,0c5b9a76-0df0-4cfe-a517-44dacd1d83a5,12,5,11620.1,False,relay,in_progress,Agra,Hyderabad,1340.2,False,90112.31,80,2026-09-06T06:51:20.670014
0d8ea3d3-8554-46f2-8116-2632ee3e050d,05b05cf5-e1ba-48d6-8db5-323ce0385788,7,16,2974.0,True,relay,in_progress,Delhi,Ahmedabad,775.8,True,33681.84,90,2026-09-03T17:51:20.673581
4dea94c9-2543-402a-bafb-5806fce53a6e,6016adfd-42bf-4752-bb28-479c0e7d7172,7,23,7145.7,False,single,delivered,Mumbai,Pune,120.2,False,6146.4,90,2026-09-05T10:51:20.676408
d075ff21-6a3d-49cd-bbb5-15bfaebf994d,c722a9a6-9f4d-465a-8fc9-be9b8c2950cf,1,13,745.0,False,relay,in_progress,Hyderabad,Indore,799.3,False,14686.94,80,2026-09-06T11:51:20.677769
67115e93-5a7c-46b3-a59d-95ee9290be1f,0c5b9a76-0df0-4cfe-a517-44dacd1d83a5,1,19,418.4,False,single,delivered,Hyderabad,Pune,505.8,False,9403.57,90,2026-09-07T08:51:20.680483
52be96f7-7532-4b6d-9b75-baaf573ccb7a,ab560d2e-94e2-497d-b2e2-5e0a0ba57fca,12,6,6567.2,False,relay,in_progress,Delhi,Surat,983.5,True,66924.57,90,2026-09-03T05:51:20.682674
25a8e339-0cb9-480d-91bc-abffbfac62ae,76f544ba-8998-4824-b4d5-56daa98c200a,12,1,5934.7,False,single,delivered,Agra,Lucknow,319.7,True,23779.43,90,2026-09-03T00:51:20.685901
549909c1-8979-4fdd-aac2-7f461c0f1e33,aab3a558-9806-493f-ad2b-0a3ddee1860c,1,2,742.1,False,relay,delivered,Nagpur,Bangalore,922.9,False,16912.42,80,2026-09-07T03:51:20.687572
780a6dcd-1217-417e-bbe0-b2f6461c1fcb,6b14af5e-c2ea-473a-8be5-ec8a0c5317d6,1,16,508.3,False,relay,delivered,Mumbai,Kolkata,1658.2,False,30146.75,90,2026-09-04T18:51:20.690711
d36f2b61-6d36-40f2-8d35-48dab0aa5689,8d627e20-a47a-4129-a380-eb616c6dd69e,4,2,2474.4,False,relay,delivered,Jaipur,Ludhiana,521.1,True,16333.49,80,2026-09-07T19:51:20.694597
a2f39be4-e344-4f7f-8189-b537f1f2ce0a,1563736b-1319-42b1-8123-7f1bfe2a55f0,1,5,374.9,False,relay,delivered,Kolkata,Mumbai,1658.2,False,30146.75,90,2026-09-08T00:51:20.697047
d19b5d8f-c1c9-4368-b481-67762eb41f0f,9e263c2e-2cf7-44cd-81e5-75a0252945a1,13,5,14942.7,False,relay,delivered,Delhi,Lucknow,497.7,True,39437.57,90,2026-09-03T04:51:20.701016
e9679db3-c267-4596-9780-253cb50a8675,0c5b9a76-0df0-4cfe-a517-44dacd1d83a5,12,23,9360.7,False,relay,delivered,Indore,Bangalore,1299.3,False,87452.38,90,2026-09-03T14:51:20.703889
a7d8d00b-0608-4ab1-abe7-af633867e468,872648c2-0487-475d-951b-54c735f492bc,2,8,1385.4,False,relay,delivered,Mumbai,Kolkata,1658.2,False,33513.05,90,2026-09-08T20:51:20.707550
f93331a1-3141-4776-9a77-f9a721302fd8,6c7bbdff-9d14-4785-8839-60ad5a9ef6e3,8,12,8078.2,False,single,delivered,Agra,Kanpur,244.4,False,12540.45,80,2026-09-07T06:51:20.711082
1c76175b-7fa0-4a81-9f78-d02f64ce548a,9f9a60a1-b182-4190-b274-35482830e3d2,5,22,4266.6,False,single,in_progress,Agra,Kanpur,244.4,False,9158.16,80,2026-09-06T05:51:20.712619
50c4d69d-d5ee-4f4e-8381-a433cd24c86c,9a5561af-bb9a-476d-8879-d63051ff2392,9,18,5380.6,False,single,delivered,Hyderabad,Pune,505.8,False,30016.48,90,2026-09-04T05:51:20.714778
595ce866-3eef-432e-a569-091aad21f02e,dd1f7c85-51f1-402e-b9f6-ab2f6e4865ba,10,9,6306.3,False,relay,in_progress,Delhi,Kanpur,422.4,False,28989.93,80,2026-09-03T13:51:20.717062
fb7792ae-4885-4454-80b4-6ab894e490f4,095ad917-ac53-451c-97d2-405f4aca498f,11,1,1835.7,False,relay,delivered,Mumbai,Hyderabad,625.9,False,38702.57,80,2026-09-05T08:51:20.719780
1e37dfa4-61f2-48f3-afd7-ea921733f201,5967d7e4-0f0e-419c-b3ff-4fdf398db1ce,7,10,5167.5,False,single,delivered,Hyderabad,Pune,505.8,False,22341.67,90,2026-09-08T12:51:20.723110
81f92903-ce03-407a-a4d3-1a09892c1532,f680cc7d-ebea-402d-b3d3-5ee249dc0e8b,5,2,2871.5,False,relay,delivered,Lucknow,Delhi,497.7,False,17773.3,80,2026-09-04T12:51:20.725275
f8bcbba9-c411-461f-888a-9b650305a8aa,9a5561af-bb9a-476d-8879-d63051ff2392,9,14,10535.3,False,relay,delivered,Hyderabad,Mumbai,625.9,False,36624.85,80,2026-09-03T15:51:20.727932
b63d9db5-4c7d-4487-b3b1-1a5005ad3436,3a383b31-c880-407c-a179-71f2a88107fc,11,5,4938.9,False,relay,in_progress,Mumbai,Jaipur,981.1,False,59302.64,90,2026-09-05T20:51:20.730361
10f0f415-870f-4a74-97b4-8de611e8a837,3db8a97c-f512-4e3d-9289-895eac690ca6,9,20,13564.4,False,relay,cancelled,Surat,Chandigarh,1359.3,False,76960.92,80,2026-09-05T09:51:20.733646
48f0ef8b-4635-4d6a-8db4-b6beb16657d0,0d40c9b7-2d30-4bf8-80aa-28c821e3e77e,2,15,1376.5,False,relay,cancelled,Delhi,Surat,983.5,False,20019.1,90,2026-09-04T04:51:20.738568
3b5fd010-41a4-4f37-b5e8-420893b429f1,4752ae33-8c47-40e1-be3b-c97c51f20f83,9,5,4459.9,False,single,delivered,Nagpur,Hyderabad,422.9,False,25460.55,90,2026-09-07T14:51:20.742046
cb6ee2dc-957a-40cd-ada6-4fccc70af3c7,2930953b-27e4-4692-aa41-b73cd590667f,12,4,6283.0,False,single,delivered,Mumbai,Nagpur,688.0,True,47721.29,90,2026-09-05T13:51:20.743933
95f48df6-b23c-4847-a6b7-7f88977bbe28,3a9c9ffc-5812-45ae-9d2d-64da1936b8ca,11,8,5199.9,False,single,delivered,Mumbai,Nagpur,688.0,False,42305.15,80,2026-09-06T15:51:20.746231
d3a6f840-d473-463f-a585-56105c942a4a,0dc0c367-01cf-40ab-b90a-05ea11e33f4a,2,3,1252.1,False,single,delivered,Agra,Lucknow,319.7,False,6743.67,90,2026-09-04T21:51:20.748413
0a8d53a5-5c0a-4a6e-9df9-721bb3aa5ea0,9f27e1b9-013a-4442-89e7-cdad839d9e13,7,22,4283.2,False,single,delivered,Hyderabad,Pune,505.8,False,22341.67,80,2026-09-07T03:51:20.750119
08b85715-18a7-4c79-8790-6d391ab6d7d7,a7645519-9b3e-476f-8d8a-8a010697b4eb,10,17,17047.3,False,relay,delivered,Delhi,Chandigarh,375.8,False,26101.74,80,2026-09-08T11:51:20.752011
d23af861-3603-4617-bf8d-fec14096a032,3a9c9ffc-5812-45ae-9d2d-64da1936b8ca,6,13,2504.9,False,relay,delivered,Bangalore,Delhi,2018.2,False,77643.24,90,2026-09-06T19:51:20.754220
5e8b635b-15d0-4520-bb03-6626668ab34e,dfe38341-ca49-46d7-ad32-5e3eb2212bc0,9,6,9444.9,False,single,delivered,Hyderabad,Pune,505.8,False,30016.48,80,2026-09-06T01:51:20.761788
cbf66342-19c2-4daa-a99c-7776756790a5,9f765660-3e4b-44b2-a43b-ccfbb5e8f159,6,13,3844.4,False,relay,delivered,Bangalore,Indore,1299.3,True,50322.16,90,2026-09-04T03:51:20.764240
d134c32c-594a-43f1-a807-fd3438e3ae42,544105af-97ea-4526-94ec-724000ecf88c,6,22,3147.5,False,relay,delivered,Mumbai,Kolkata,1658.2,True,63959.8,90,2026-09-08T22:51:20.768273
dcdfa794-f51d-426e-9b91-6f3e390f893c,3db8a97c-f512-4e3d-9289-895eac690ca6,9,7,12908.2,False,single,delivered,Nagpur,Mumbai,688.0,False,40041.09,90,2026-09-08T18:51:20.775189
8c94bc27-e9d6-42aa-95df-16b615e2f722,c8bbf470-efb2-40c7-be1b-1e6a320fe008,3,6,619.9,False,relay,cancelled,Hyderabad,Delhi,1518.2,True,36888.0,90,2026-09-04T15:51:20.778344
674420e8-caba-4dcf-a265-9cc8a6706087,92e19202-5496-4c1a-888a-7756e046137d,5,15,5469.0,False,relay,delivered,Chandigarh,Ahmedabad,1151.6,False,40004.15,80,2026-09-04T08:51:20.786923
9c6a4c64-13f7-4494-b94a-096a8f8239cd,7c630bbd-af23-4a3d-8f02-0a0c15560199,12,8,4018.7,False,relay,delivered,Delhi,Lucknow,497.7,True,35353.36,90,2026-09-04T10:51:20.793776
ac075885-ffc1-415e-8262-9ac3ab8920d3,78f793c7-edba-4168-bc93-724607d87072,5,5,3937.8,False,relay,in_progress,Hyderabad,Indore,799.3,False,28025.32,80,2026-09-03T13:51:20.797618
73888c6a-292f-430e-9d8e-c1f5c0933b78,fba70d70-f9de-456a-be6c-5343ba8cb49d,12,22,5677.2,False,single,delivered,Hyderabad,Bangalore,500.0,False,35499.56,80,2026-09-04T12:51:20.800882
0d6f4adf-3e21-4428-a96e-c33dbdb47ddb,7a1bf95b-8ddc-4f32-ab6e-622e3c3458c8,13,21,24521.9,False,relay,delivered,Mumbai,Kolkata,1658.2,False,122986.99,90,2026-09-06T20:51:20.802896
5d4eb47a-17e6-4c98-86e9-7a688d962155,3a383b31-c880-407c-a179-71f2a88107fc,7,17,6313.9,False,single,delivered,Hyderabad,Pune,505.8,True,22341.67,90,2026-09-08T06:51:20.807389
10edb9e5-ad11-44a1-96d9-a1a71c87a881,1b352524-fa65-4d40-adc4-c3b6ec9b1862,4,14,3374.7,False,single,delivered,Kanpur,Agra,244.4,False,8030.73,80,2026-09-04T23:51:20.809132
71eea904-acf6-4e32-8e98-4a6a29144b75,1194059e-ad07-4b75-b221-99930a47c946,7,1,2366.2,False,relay,delivered,Delhi,Kanpur,422.4,False,18841.56,80,2026-09-06T14:51:20.810799
59526136-dd01-407f-88c0-10af9f28d959,ed3c6913-661a-400f-87c9-22d1a8634477,5,17,1313.8,False,relay,in_progress,Mumbai,Kolkata,1658.2,True,57227.19,80,2026-09-07T17:51:20.813614
e54ee320-8699-4dce-b6e5-d2ea075ebb94,b5e74178-5094-4f54-a5b6-dee4f5312a44,4,11,2416.9,False,relay,delivered,Nagpur,Agra,917.3,True,28218.11,80,2026-09-04T08:51:20.817696
5844818b-1964-4775-8da1-a2492b1cb5ab,ea7b654c-22fa-4491-ab89-99c8a8867ddd,4,7,2363.3,False,relay,in_progress,Hyderabad,Indore,799.3,True,24678.23,80,2026-09-04T08:51:20.821163
274af928-193a-4a29-9690-dcff6b21e63d,2930953b-27e4-4692-aa41-b73cd590667f,1,1,357.4,False,single,cancelled,Lucknow,Agra,319.7,False,6054.3,90,2026-09-07T09:51:20.825068
75919410-1534-4238-9620-b373304a3fcc,dd1f7c85-51f1-402e-b9f6-ab2f6e4865ba,2,18,1166.7,False,single,cancelled,Agra,Delhi,178.1,False,3911.21,90,2026-09-03T06:51:20.827247
33c23c2a-8e5d-4278-84e4-53af31c6e7a9,02d4af4d-e57b-4f53-8059-c97db89848cb,13,5,13824.1,False,relay,delivered,Surat,Chandigarh,1359.3,False,101468.84,80,2026-09-07T16:51:20.829046
b5770f46-d8cc-492d-9d54-066789f6e6e1,7903a62d-e2f1-48b8-bc62-790ba1775f27,3,3,2424.3,False,single,delivered,Nagpur,Mumbai,688.0,False,16962.47,90,2026-09-03T13:51:20.835546
d51860c8-bb87-4660-8fba-1a925529dce4,a42fbc97-be1c-48df-ae6c-fc57046f0193,11,20,3460.9,False,single,delivered,Lucknow,Kanpur,75.3,True,6768.9,80,2026-09-05T23:51:20.839786
ea0cfd76-5a8f-44e1-bb60-e2d5f8318931,a4d7443f-33e7-4c22-90f9-c5b01ea5324f,4,19,3108.7,False,relay,cancelled,Indore,Bangalore,1299.3,False,39678.02,90,2026-09-05T21:51:20.841554
13006d07-1049-400c-9658-ecdeab22e0e4,4752ae33-8c47-40e1-be3b-c97c51f20f83,8,9,6971.6,False,relay,delivered,Mumbai,Kolkata,1658.2,False,77575.02,80,2026-09-06T20:51:20.846894
3bcd654c-16f8-4c4b-87c9-bc59d6b7161b,e24e0399-77b3-4126-a9a4-9e3346694f8c,1,2,217.7,False,single,delivered,Agra,Delhi,178.1,True,3505.09,90,2026-09-07T04:51:20.852922
b1e02ec2-e73a-4c5f-9313-d6dbda05468d,525431da-6745-4372-91f8-b6b5e6a5e8a4,12,6,6731.8,False,relay,delivered,Surat,Chandigarh,1359.3,False,91353.82,90,2026-09-08T03:51:20.854926
9a829149-d5c7-45bf-a930-e4a81d5c99a6,1df22eb2-3e77-4d5f-a4d8-61939e8ab175,11,22,2678.6,False,single,delivered,Lucknow,Agra,319.7,False,20941.64,90,2026-09-03T10:51:20.861671
a816b5f2-3dda-4348-8a25-ccfe47ac7f9a,3a383b31-c880-407c-a179-71f2a88107fc,3,21,1379.7,False,relay,cancelled,Delhi,Indore,719.0,False,17705.42,90,2026-09-08T09:51:20.863627
9ae4bb85-d4d2-4ce1-83f1-ec7afbc25aee,7903a62d-e2f1-48b8-bc62-790ba1775f27,13,10,18104.9,False,single,cancelled,Mumbai,Pune,120.2,False,12250.97,90,2026-09-05T11:51:20.866734
32c929c4-a1b1-456a-ba09-e2f70b65052d,b926056f-973d-43f1-8e47-87fa4b016be1,10,18,8391.2,False,single,in_progress,Mumbai,Pune,120.2,False,10249.44,80,2026-09-03T07:51:20.868267
82638594-d67c-4d42-8b30-2bdf4eb7a3c6,ea7b654c-22fa-4491-ab89-99c8a8867ddd,6,9,4207.7,False,single,delivered,Nagpur,Mumbai,688.0,True,27094.75,80,2026-09-05T08:51:20.870093
44629133-2092-4af1-86e8-df684e57111c,05bca4d0-e57e-4319-9aad-09bd603ef17a,7,18,6895.6,False,relay,delivered,Mumbai,Kolkata,1658.2,False,70742.41,80,2026-09-03T04:51:20.872811
84342ace-9650-4096-8543-371c1e49ba5b,bfdb26b1-0506-4a6c-9fb9-f9174984b376,7,4,2800.8,False,single,cancelled,Nagpur,Hyderabad,422.9,False,18862.6,80,2026-09-06T07:51:20.878519
19264eab-4e8d-452b-ab86-11b39cb6040d,f8faa4bb-04fd-4ec5-9883-6c1407b37cfa,1,13,224.8,False,relay,in_progress,Bangalore,Delhi,2018.2,False,36628.38,90,2026-09-07T02:51:20.880770
cd080358-81fd-4521-a27e-c4e88f2c3c5a,579cb585-d846-49eb-bef7-e51402810c4e,10,22,12937.4,False,relay,delivered,Mumbai,Kolkata,1658.2,False,105605.46,90,2026-09-05T17:51:20.888459
6b645959-79bb-4a54-8bc6-fc33b2c1d329,e169fa46-6e01-440e-ab14-ed43e429e760,13,2,12777.0,False,single,in_progress,Mumbai,Pune,120.2,False,12250.97,90,2026-09-07T15:51:20.893460
2d764ab1-5ef9-4299-9674-6b4b183675e1,96e0997f-71e3-49bb-9385-df9a5edbd8ec,6,15,6781.2,False,single,delivered,Nagpur,Kolkata,970.1,True,37815.05,80,2026-09-06T20:51:20.895154
466bca09-9c54-487b-b663-7722db942e65,c8bbf470-efb2-40c7-be1b-1e6a320fe008,1,11,392.8,False,single,delivered,Mumbai,Pune,120.2,False,2462.74,80,2026-09-06T07:51:20.898404
ea77a459-eee2-4962-bbc7-d811e535f4e4,7df0e7bd-66eb-4857-822c-477a50884ecd,3,23,1116.5,False,single,delivered,Indore,Agra,540.9,False,13431.96,90,2026-09-04T08:51:20.900176
12bbacba-41b8-4980-8799-da3eda3a3dda,2930953b-27e4-4692-aa41-b73cd590667f,1,1,747.9,False,relay,delivered,Hyderabad,Indore,799.3,False,14686.94,80,2026-09-05T06:51:20.902634
08f226b7-5546-4fcc-a1a9-1c78335a6ceb,7c630bbd-af23-4a3d-8f02-0a0c15560199,5,11,5842.9,False,relay,delivered,Indore,Delhi,719.0,False,25295.17,80,2026-09-05T01:51:20.906291
a2b8f05a-4482-44e3-9aad-6005ce29f686,b2b0a972-c4f2-4d48-a3d6-f519bdb65e2d,9,6,6279.7,False,single,delivered,Agra,Kanpur,244.4,False,15639.67,90,2026-09-03T00:51:20.910037
fff854ad-93a2-4909-871d-d071daa5a577,9e263c2e-2cf7-44cd-81e5-75a0252945a1,5,4,5140.6,False,relay,cancelled,Bangalore,Delhi,2018.2,True,69470.27,90,2026-09-05T13:51:20.911944
5ef4fe5a-cd4c-4188-bf8b-eb3c070dd18e,b926056f-973d-43f1-8e47-87fa4b016be1,5,21,2619.3,False,relay,in_progress,Hyderabad,Delhi,1518.2,True,52470.5,80,2026-09-08T06:51:20.919705
c8248d5d-dd83-4296-b24e-f4c45c3e7769,579cb585-d846-49eb-bef7-e51402810c4e,7,6,2890.4,False,single,delivered,Mumbai,Nagpur,688.0,True,29996.83,80,2026-09-07T17:51:20.926032
8a888f2a-c372-4367-aa73-a2126669c110,b2b0a972-c4f2-4d48-a3d6-f519bdb65e2d,3,11,1282.4,False,relay,delivered,Indore,Delhi,719.0,True,17705.42,80,2026-09-04T04:51:20.929130
48e775d4-783a-46e6-8302-81d8c72096d8,237759a4-ad01-4dd7-b41f-44c926dac557,1,9,327.5,False,single,in_progress,Agra,Indore,540.9,False,10036.47,80,2026-09-07T16:51:20.932867
319629dc-f2fb-483d-bdb9-72cc4afb8029,dd1f7c85-51f1-402e-b9f6-ab2f6e4865ba,5,11,2784.3,False,single,delivered,Lucknow,Kanpur,75.3,False,3411.08,80,2026-09-04T19:51:20.935247
5bd5d3cb-b1bb-4f66-ad31-de9e1d8177f2,6c310b34-f78a-40ad-b220-742a88107c5c,3,15,981.7,False,single,delivered,Mumbai,Pune,120.2,False,3333.66,90,2026-09-06T03:51:20.936661
81e54a32-ac79-4736-8f1c-68a0021aa40e,4752ae33-8c47-40e1-be3b-c97c51f20f83,5,13,3684.4,False,relay,delivered,Hyderabad,Mumbai,625.9,True,22130.82,80,2026-09-03T00:51:20.938522
b343eeaa-ed8c-4084-81cc-7dc8fa3a9c0b,ea7b654c-22fa-4491-ab89-99c8a8867ddd,2,17,1431.1,False,relay,delivered,Jaipur,Surat,748.2,False,15313.29,90,2026-09-03T14:51:20.942367
e663a8b4-33e2-4293-bc09-aaef6f5e5658,51efcc79-33f3-4355-a328-afb72c842614,6,20,3884.7,False,single,cancelled,Indore,Nagpur,376.4,False,15251.49,90,2026-09-08T04:51:20.946027
c5f174ae-911b-468b-96a2-35dfa2ec4c6a,544105af-97ea-4526-94ec-724000ecf88c,7,13,6219.1,False,relay,cancelled,Ahmedabad,Ludhiana,1061.6,False,45686.54,90,2026-09-05T19:51:20.948326
e326f019-0b3b-4583-983d-946c43a50870,5967d7e4-0f0e-419c-b3ff-4fdf398db1ce,12,6,3618.0,False,relay,delivered,Agra,Hyderabad,1340.2,False,90112.31,80,2026-09-07T20:51:20.952918
8a12cff5-7a24-40b8-a533-0fd45080e27c,5967d7e4-0f0e-419c-b3ff-4fdf398db1ce,6,2,5040.3,False,relay,delivered,Hyderabad,Agra,1340.2,False,51877.19,90,2026-09-07T21:51:20.957838
