driver_id,segment_id,lat,lon,speed_kmph,source,recorded_at
463a85e7-e033-4bec-a267-bfa7aa85640d,1964d68b-37ce-45a0-aae7-0ee2a3ad877a,18.88441,73.22051,45.5,gps,2026-09-08T23:46:05.350821
463a85e7-e033-4bec-a267-bfa7aa85640d,1964d68b-37ce-45a0-aae7-0ee2a3ad877a,18.83533,73.27028,40.8,gps,2026-09-08T23:57:02.317630
463a85e7-e033-4bec-a267-bfa7aa85640d,1964d68b-37ce-45a0-aae7-0ee2a3ad877a,18.81761,73.36368,44.3,gps,2026-09-09T00:07:59.284439
463a85e7-e033-4bec-a267-bfa7aa85640d,1964d68b-37ce-45a0-aae7-0ee2a3ad877a,18.7756,73.43273,40.2,gps,2026-09-09T00:18:56.251247
463a85e7-e033-4bec-a267-bfa7aa85640d,1964d68b-37ce-45a0-aae7-0ee2a3ad877a,18.71857,73.49967,35.6,gps,2026-09-09T00:29:53.218056
463a85e7-e033-4bec-a267-bfa7aa85640d,1964d68b-37ce-45a0-aae7-0ee2a3ad877a,18.67443,73.59704,45.6,gps,2026-09-09T00:40:50.184865
463a85e7-e033-4bec-a267-bfa7aa85640d,1964d68b-37ce-45a0-aae7-0ee2a3ad877a,18.6216,73.64938,47.0,gps,2026-09-09T00:51:47.151673
463a85e7-e033-4bec-a267-bfa7aa85640d,1964d68b-37ce-45a0-aae7-0ee2a3ad877a,18.6087,73.73967,50.0,gps,2026-09-09T01:02:44.118482
463a85e7-e033-4bec-a267-bfa7aa85640d,1964d68b-37ce-45a0-aae7-0ee2a3ad877a,18.5636,73.80528,48.8,gps,2026-09-09T01:13:41.085291
463a85e7-e033-4bec-a267-bfa7aa85640d,1964d68b-37ce-45a0-aae7-0ee2a3ad877a,18.50266,73.83218,49.6,gps,2026-09-09T01:24:38.052099
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,28.63627,77.21358,33.1,gps,2026-09-05T10:51:20.517957
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,28.54988,77.21623,33.9,gps,2026-09-05T11:01:47.546678
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,28.54589,77.24689,27.3,gps,2026-09-05T11:12:14.575398
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,28.45716,77.31106,34.0,gps,2026-09-05T11:22:41.604119
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,28.41465,77.28872,33.7,gps,2026-09-05T11:33:08.632840
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,28.36339,77.33109,30.5,gps,2026-09-05T11:43:35.661560
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,28.34395,77.35455,37.3,gps,2026-09-05T11:54:02.690281
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,28.30848,77.36562,24.1,gps,2026-09-05T12:04:29.719002
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,28.2494,77.42762,32.2,gps,2026-09-05T12:14:56.747722
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,28.2231,77.4293,36.2,gps,2026-09-05T12:25:23.776443
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,28.1663,77.47666,45.1,gps,2026-09-05T12:35:50.805164
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,28.0787,77.51176,27.8,gps,2026-09-05T12:46:17.833884
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,28.06194,77.53526,35.1,gps,2026-09-05T12:56:44.862605
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,28.02788,77.53248,37.4,gps,2026-09-05T13:07:11.891326
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.98016,77.57657,34.9,gps,2026-09-05T13:17:38.920046
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.93227,77.58191,28.5,gps,2026-09-05T13:28:05.948767
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.8924,77.61033,32.2,gps,2026-09-05T13:38:32.977488
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.81204,77.66987,22.4,gps,2026-09-05T13:49:00.006209
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.78437,77.65312,34.6,gps,2026-09-05T13:59:27.034929
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.74989,77.67318,27.5,gps,2026-09-05T14:09:54.063650
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.69015,77.73754,36.9,gps,2026-09-05T14:20:21.092371
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.66733,77.73576,31.4,gps,2026-09-05T14:30:48.121091
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.57375,77.80129,30.9,gps,2026-09-05T14:41:15.149812
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.53513,77.78946,35.4,gps,2026-09-05T14:51:42.178533
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.48294,77.83197,35.9,gps,2026-09-05T15:02:09.207253
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.45186,77.84443,39.0,gps,2026-09-05T15:12:36.235974
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.41383,77.86911,33.3,gps,2026-09-05T15:23:03.264695
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.38239,77.91046,34.1,gps,2026-09-05T15:33:30.293415
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.29599,77.90679,27.7,gps,2026-09-05T15:43:57.322136
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.25011,77.98179,41.9,gps,2026-09-05T15:54:24.350857
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.21774,77.95936,29.9,gps,2026-09-05T16:04:51.379577
0aa62c09-bc7a-4951-9708-4a86275ad8c6,a84284e0-93fc-4180-ab3e-1d6c48d5b8ec,27.17453,78.01286,38.2,gps,2026-09-05T16:15:18.408298
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,28.64017,77.18726,50.3,gps,2026-09-05T18:51:20.519275
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,28.5287,77.23968,51.8,gps,2026-09-05T19:01:48.706385
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,28.46033,77.267,44.5,gps,2026-09-05T19:12:16.893495
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,28.41692,77.30349,40.4,gps,2026-09-05T19:22:45.080605
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,28.34723,77.3783,49.8,gps,2026-09-05T19:33:13.267715
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,28.30645,77.3784,53.0,gps,2026-09-05T19:43:41.454826
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,28.21213,77.43601,45.3,gps,2026-09-05T19:54:09.641936
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,28.15708,77.48584,43.0,gps,2026-09-05T20:04:37.829046
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,28.07787,77.47812,45.0,gps,2026-09-05T20:15:06.016156
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,28.04788,77.54678,50.2,gps,2026-09-05T20:25:34.203266
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,27.98173,77.56821,50.8,gps,2026-09-05T20:36:02.390376
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,27.89252,77.62295,56.8,gps,2026-09-05T20:46:30.577486
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,27.80438,77.64871,50.0,gps,2026-09-05T20:56:58.764596
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,27.74618,77.69427,43.6,gps,2026-09-05T21:07:26.951707
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,27.7011,77.70501,46.3,gps,2026-09-05T21:17:55.138817
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,27.65424,77.74143,42.5,gps,2026-09-05T21:28:23.325927
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,27.55196,77.80125,53.3,gps,2026-09-05T21:38:51.513037
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,27.4797,77.83682,42.2,gps,2026-09-05T21:49:19.700147
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,27.45747,77.85495,44.9,gps,2026-09-05T21:59:47.887257
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,27.36283,77.88675,50.2,gps,2026-09-05T22:10:16.074367
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,27.31924,77.91597,55.7,gps,2026-09-05T22:20:44.261477
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,27.24645,77.95043,62.0,gps,2026-09-05T22:31:12.448588
69dc041e-ef44-4acf-ba8b-2d8da688425f,a0beb207-f1e0-475b-a146-fcefba17b2ac,27.16253,78.02655,41.0,gps,2026-09-05T22:41:40.635698
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,21.15884,79.10766,32.9,gps,2026-09-04T09:51:20.520531
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,21.10432,78.99798,51.5,gps,2026-09-04T10:01:29.880796
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,21.10276,78.96296,55.3,gps,2026-09-04T10:11:39.241061
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,21.06429,78.89956,47.1,gps,2026-09-04T10:21:48.601325
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,21.04516,78.83855,35.9,gps,2026-09-04T10:31:57.961590
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,21.04782,78.75187,37.5,gps,2026-09-04T10:42:07.321855
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,21.02208,78.70407,45.6,gps,2026-09-04T10:52:16.682120
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.97591,78.61278,50.8,gps,2026-09-04T11:02:26.042385
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.96344,78.53852,41.9,gps,2026-09-04T11:12:35.402649
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.94834,78.49179,44.9,gps,2026-09-04T11:22:44.762914
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.90204,78.39,53.9,gps,2026-09-04T11:32:54.123179
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.88125,78.31965,43.8,gps,2026-09-04T11:43:03.483444
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.8777,78.27238,54.6,gps,2026-09-04T11:53:12.843709
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.84224,78.19331,43.7,gps,2026-09-04T12:03:22.203973
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.83372,78.1088,50.3,gps,2026-09-04T12:13:31.564238
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.79599,78.07619,46.2,gps,2026-09-04T12:23:40.924503
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.79083,78.02111,49.7,gps,2026-09-04T12:33:50.284768
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.74697,77.94872,55.9,gps,2026-09-04T12:43:59.645033
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.72739,77.85994,47.9,gps,2026-09-04T12:54:09.005297
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.72902,77.80422,52.1,gps,2026-09-04T13:04:18.365562
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.69254,77.74107,41.4,gps,2026-09-04T13:14:27.725827
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.6704,77.68056,41.2,gps,2026-09-04T13:24:37.086092
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.63571,77.58337,37.7,gps,2026-09-04T13:34:46.446356
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.63854,77.49878,40.5,gps,2026-09-04T13:44:55.806621
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.61552,77.42421,53.4,gps,2026-09-04T13:55:05.166886
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.5776,77.3765,47.5,gps,2026-09-04T14:05:14.527151
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.53418,77.31834,44.5,gps,2026-09-04T14:15:23.887416
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.51375,77.23499,46.8,gps,2026-09-04T14:25:33.247680
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.49363,77.19242,49.2,gps,2026-09-04T14:35:42.607945
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.50646,77.12185,49.7,gps,2026-09-04T14:45:51.968210
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.44075,77.04541,46.9,gps,2026-09-04T14:56:01.328475
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.4228,76.9541,52.7,gps,2026-09-04T15:06:10.688740
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.40085,76.8962,41.0,gps,2026-09-04T15:16:20.049004
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.409,76.83784,44.1,gps,2026-09-04T15:26:29.409269
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.3645,76.78378,51.7,gps,2026-09-04T15:36:38.769534
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.37317,76.69445,50.6,gps,2026-09-04T15:46:48.129799
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.34087,76.65772,47.7,gps,2026-09-04T15:56:57.490064
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.30138,76.56589,43.1,gps,2026-09-04T16:07:06.850328
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.26466,76.50888,49.8,gps,2026-09-04T16:17:16.210593
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.27933,76.43446,41.3,gps,2026-09-04T16:27:25.570858
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.21387,76.38241,51.7,gps,2026-09-04T16:37:34.931123
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.22909,76.27632,53.4,gps,2026-09-04T16:47:44.291388
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.17827,76.21033,42.9,gps,2026-09-04T16:57:53.651652
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.17173,76.15865,58.8,gps,2026-09-04T17:08:03.011917
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.16059,76.09102,40.8,gps,2026-09-04T17:18:12.372182
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.13066,76.01137,44.9,gps,2026-09-04T17:28:21.732447
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.11745,75.94577,44.8,gps,2026-09-04T17:38:31.092712
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.05702,75.87509,45.3,gps,2026-09-04T17:48:40.452976
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.04119,75.83023,52.9,gps,2026-09-04T17:58:49.813241
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.02279,75.76242,48.0,gps,2026-09-04T18:08:59.173506
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,20.03357,75.66834,41.7,gps,2026-09-04T18:19:08.533771
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.96927,75.58417,46.4,gps,2026-09-04T18:29:17.894036
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.98122,75.54729,49.1,gps,2026-09-04T18:39:27.254300
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.9143,75.45659,48.4,gps,2026-09-04T18:49:36.614565
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.89459,75.41568,51.9,gps,2026-09-04T18:59:45.974830
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.87236,75.31944,46.3,gps,2026-09-04T19:09:55.335095
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.86509,75.25018,49.8,gps,2026-09-04T19:20:04.695360
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.85577,75.17835,45.1,gps,2026-09-04T19:30:14.055624
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.81566,75.1279,42.6,gps,2026-09-04T19:40:23.415889
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.78151,75.06658,40.1,gps,2026-09-04T19:50:32.776154
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.77474,74.96665,53.7,gps,2026-09-04T20:00:42.136419
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.73385,74.95026,38.3,gps,2026-09-04T20:10:51.496683
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.75895,74.8376,47.1,gps,2026-09-04T20:21:00.856948
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.7121,74.76361,47.9,gps,2026-09-04T20:31:10.217213
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.68471,74.71498,40.9,gps,2026-09-04T20:41:19.577478
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.69026,74.66555,50.3,gps,2026-09-04T20:51:28.937743
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.66252,74.55982,39.1,gps,2026-09-04T21:01:38.298007
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.64759,74.53565,42.9,gps,2026-09-04T21:11:47.658272
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.59324,74.43216,50.6,gps,2026-09-04T21:21:57.018537
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.57778,74.40289,39.3,gps,2026-09-04T21:32:06.378802
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.52718,74.31481,49.9,gps,2026-09-04T21:42:15.739067
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.51621,74.22499,51.4,gps,2026-09-04T21:52:25.099331
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.4958,74.15224,51.2,gps,2026-09-04T22:02:34.459596
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.50304,74.11475,47.7,gps,2026-09-04T22:12:43.819861
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.48198,74.04727,41.6,gps,2026-09-04T22:22:53.180126
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.42401,73.98951,40.9,gps,2026-09-04T22:33:02.540391
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.40086,73.89656,43.3,gps,2026-09-04T22:43:11.900655
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.36808,73.85678,30.5,gps,2026-09-04T22:53:21.260920
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.37802,73.75319,45.9,gps,2026-09-04T23:03:30.621185
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.32695,73.69317,45.2,gps,2026-09-04T23:13:39.981450
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.30659,73.61221,46.2,gps,2026-09-04T23:23:49.341715
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.28178,73.55201,44.6,gps,2026-09-04T23:33:58.701979
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.30232,73.48045,46.7,gps,2026-09-04T23:44:08.062244
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.28041,73.40728,46.2,gps,2026-09-04T23:54:17.422509
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.21785,73.3538,38.5,gps,2026-09-05T00:04:26.782774
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.23381,73.28845,47.2,gps,2026-09-05T00:14:36.143039
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.18846,73.21462,45.7,gps,2026-09-05T00:24:45.503303
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.18961,73.12537,37.2,gps,2026-09-05T00:34:54.863568
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.16362,73.06668,50.3,gps,2026-09-05T00:45:04.223833
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.10803,73.00297,44.3,gps,2026-09-05T00:55:13.584098
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.10543,72.92135,49.0,gps,2026-09-05T01:05:22.944363
a7a60420-d4d7-48b2-9da8-19504b752bd6,aba3134e-c813-434d-a6c2-3f124a568719,19.06397,72.87384,45.6,gps,2026-09-05T01:15:32.304627
a7a60420-d4d7-48b2-9da8-19504b752bd6,974143aa-df24-48e8-9752-9eb8d52f6489,28.6136,77.21524,35.9,gps,2026-09-08T18:51:20.522519
a7a60420-d4d7-48b2-9da8-19504b752bd6,974143aa-df24-48e8-9752-9eb8d52f6489,28.55558,77.1635,29.7,gps,2026-09-08T19:01:38.830741
a7a60420-d4d7-48b2-9da8-19504b752bd6,974143aa-df24-48e8-9752-9eb8d52f6489,28.51375,77.16031,29.1,gps,2026-09-08T19:11:57.138963
a7a60420-d4d7-48b2-9da8-19504b752bd6,974143aa-df24-48e8-9752-9eb8d52f6489,28.47789,77.08979,24.3,gps,2026-09-08T19:22:15.447185
a7a60420-d4d7-48b2-9da8-19504b752bd6,974143aa-df24-48e8-9752-9eb8d52f6489,28.4375,77.08497,34.7,gps,2026-09-08T19:32:33.755407
