id,segment_from_id,segment_to_id,hub_id,otp_code,disputed,distance_from_hub_km
2c9b5c25-f885-4ec6-b657-433d51fe0e74,45fc4cdd-1e4f-4039-90e1-47a76803f597,4aa40445-6b71-42c1-bece-45e7c113788a,faa81e93-f79d-4d3d-9240-87cdf9df3633,798420,False,0.34
589c0923-2ff5-486f-9b9f-b68d0f3ad68b,879365dc-44f3-4c1a-84f7-291ec4291d64,31571100-29ec-4ee7-8f46-473a02ffc8ec,5dbdf32d-78de-4094-b415-861af0ca99a2,927362,False,0.49
1f43889d-c891-4f14-8278-bac5e3a91e2c,0099bdb9-c456-4c97-9ac9-53fde9dc04d9,765ed947-4bc6-4cdb-802a-e7cae7b48f6e,faa81e93-f79d-4d3d-9240-87cdf9df3633,389847,False,0.32
90b0c539-499a-413d-a0e5-1a328d0b65a4,299c76c7-5ddf-421c-b010-1d8beebcf033,2681853a-01ca-4e4c-876a-34e51de14373,5dbdf32d-78de-4094-b415-861af0ca99a2,746632,False,0.15
7b9bddd2-260d-42a5-aef6-89b01e175f77,2681853a-01ca-4e4c-876a-34e51de14373,c79bd32e-2662-403b-8fdd-c2b39382022e,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,177214,False,0.33
93ddcafd-4ec4-475b-a93f-0953310276e0,14cb4489-bb83-417d-8b3f-c8e45f69012f,540f3f68-78de-4e89-9e6a-f2134f92fed5,288de4cd-bf1a-4a25-847c-68865d138b36,655603,False,0.24
82467436-7332-4962-8dac-1e6beef65ea2,8fb82658-0170-4e6b-bb86-c5b4bf5ce400,af2553a8-560c-4a87-b4ef-9e4063e906ef,faa81e93-f79d-4d3d-9240-87cdf9df3633,153812,False,0.11
de50aa42-64b6-4cd0-8ae0-d93ffda2b140,f7729f10-f546-4d7c-9483-b9c29a7479dc,586c9a88-93d9-479d-886e-62bd4b515aa7,69cc852b-0428-432f-9fd5-25c49064f57d,717286,False,0.36
f312370d-3bb5-4efd-94d2-d9007eb0f259,bef60b28-2a43-44ed-a32e-d61453e963b1,640d58ee-62ee-4fc2-b813-0037b476e737,faa81e93-f79d-4d3d-9240-87cdf9df3633,961827,False,0.43
b126b038-bc7c-4332-aa22-490f36aad885,2790c0cd-13a0-4b63-9328-c6e1bafe5508,4d818a2e-d4fb-4d53-af4e-7caccd0fe985,c2f4b9b4-48ee-4746-958f-6169ba532344,182238,False,0.44
8740fb48-d471-4429-a7ec-1d977d7dfe89,4d818a2e-d4fb-4d53-af4e-7caccd0fe985,7ccf4443-fb1f-422d-9561-a35ffcd1b77e,9708822b-62d4-4ac2-ae57-f36abd36b0cb,441382,False,0.31
4049fde5-69dc-4179-9bb9-4cedcf467384,64fba162-65cf-441a-9906-ed87ba73fb9b,5e87c6ce-2e9a-443a-a752-d6a0c729bd16,faa81e93-f79d-4d3d-9240-87cdf9df3633,883468,False,0.34
f9feba1f-0913-488f-860d-9bc31e6e6cb7,5e87c6ce-2e9a-443a-a752-d6a0c729bd16,77d33706-cad5-40b0-b3a6-7028465d328a,288de4cd-bf1a-4a25-847c-68865d138b36,782109,False,0.01
705972b1-28fc-4eb2-b2d9-442e17784cfd,c32da0a5-2590-4223-8a6a-4f554ed85b9d,885ac48b-8711-4f5e-89ec-3573f9ec80bc,faa81e93-f79d-4d3d-9240-87cdf9df3633,411203,False,0.44
351ba768-5642-4525-8834-e965c1838eec,e9aa723b-c29e-4797-88aa-c35f60de3eb2,31a09d34-ae1c-40dc-b57c-472c6399b012,c2f4b9b4-48ee-4746-958f-6169ba532344,867291,False,0.09
d23c279e-0b5b-43dd-99f1-8214fdc8b52d,599bd7c2-7ffa-45a5-9c4e-c3e98d7f73d7,2a7914ea-966a-4cdc-bc88-63ae486dfa37,8fba1efa-7c25-4a5b-b271-bb1ac4460664,817750,False,0.37
299696b8-53eb-43e4-87b4-c67241ed8685,02fa3f8b-34ea-480d-bc85-0110324441b9,d50929ac-daaf-429f-b252-81d3995ec4d6,9708822b-62d4-4ac2-ae57-f36abd36b0cb,116920,False,0.19
38c70922-558c-4658-9f6e-419fd82bf2e3,d50929ac-daaf-429f-b252-81d3995ec4d6,3964b474-c75d-4d83-b5c2-5eeaabd08dfc,c2f4b9b4-48ee-4746-958f-6169ba532344,617386,False,0.03
ab615b40-c371-44d6-9d0d-0d80117d7c58,488f9c45-9d62-4300-adb6-92cd1a2b6441,2a23e13a-32be-4fdd-ae4c-ea51f4637445,8fba1efa-7c25-4a5b-b271-bb1ac4460664,122580,False,0.22
facb4ef5-fa72-4d55-95a9-3fb279d759e4,69199c91-3454-4905-9f00-1e7c156e4e51,ac39a766-75c2-466e-9aa5-486455a32c63,b091d926-3e9c-4a1f-a8da-f30db329106c,728676,False,0.45
8d012ef6-be30-4d30-ad15-0cb3ea311a73,ac39a766-75c2-466e-9aa5-486455a32c63,bab06368-3b46-488d-b5cd-07751d34fba9,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,474580,False,0.3
fd266f4b-8ad2-457f-b39a-8a46b8189c0d,d67cf141-d1e5-4194-937a-67c411b3d4e0,66f7240e-32ea-437b-ba29-1841ffbfaac2,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,592715,False,0.01
5ff55e8c-9ac5-4131-a2b3-d2f80e97ac28,66f7240e-32ea-437b-ba29-1841ffbfaac2,f438b79c-f038-40ab-ad5b-7148daecc1bf,5dbdf32d-78de-4094-b415-861af0ca99a2,655501,False,0.29
13f5a4a3-ff93-480a-9df8-bf165bdaccd9,f438b79c-f038-40ab-ad5b-7148daecc1bf,8f9de936-fd1d-4bc5-baed-5b08b0ec4484,69cc852b-0428-432f-9fd5-25c49064f57d,577568,False,0.21
ddbd1822-9f61-42f0-8313-d00d3b90eb4d,8f9de936-fd1d-4bc5-baed-5b08b0ec4484,5b9030d3-f1f5-4c6e-a167-f75436e3e4e8,a30de39d-9e98-4258-b754-758c8da83902,297208,False,0.0
20e47fb5-81e1-48b8-a199-807a3b838954,239ea161-9f1d-414a-8936-bbc471ca97cf,39f588bd-5fb7-49d9-ad08-1a7994e46808,5dbdf32d-78de-4094-b415-861af0ca99a2,124247,False,0.14
ee909e62-2c6e-48b3-9a49-0b4daf19cb56,39f588bd-5fb7-49d9-ad08-1a7994e46808,d676aad4-21b4-4c51-bc5b-9884d3037d34,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,449840,False,0.39
2c208ee9-15f7-4c14-9473-66ba54d17c00,829592ce-4db0-430a-911d-a22157b81dd2,3e95c7e6-c577-4956-9594-3db9308f81b1,a30de39d-9e98-4258-b754-758c8da83902,835748,False,0.24
123f578a-fe17-44a8-8cfe-e74bb4117f3a,34b5a507-9e04-4e64-b9da-6a740c4f5ba7,fa3a0f61-5197-4c3c-a080-b9174184ff29,288de4cd-bf1a-4a25-847c-68865d138b36,770023,False,0.25
28b1e9a3-ce83-4af7-8900-4b1708f9a713,fa3a0f61-5197-4c3c-a080-b9174184ff29,82f16ba7-8d25-4a79-b9d6-767ff510b09f,faa81e93-f79d-4d3d-9240-87cdf9df3633,110651,False,0.07
b9c73af3-894d-4a60-a765-2f28f9cd1465,82f16ba7-8d25-4a79-b9d6-767ff510b09f,30ec6e29-f998-4ea9-a496-3cf765828e24,2ddf4880-95a6-4875-857d-f1d095b7fc48,986378,True,14.7
47442b5c-912f-4cb1-a988-75a4643f35d8,30ec6e29-f998-4ea9-a496-3cf765828e24,36fc8cf4-fd0c-4cba-a0f0-5c1f04c5319e,c2f4b9b4-48ee-4746-958f-6169ba532344,131327,False,0.41
2696f1eb-654e-4717-b806-78686d03624d,8dab31b0-1dc6-4f4b-99d0-b6afd12f788a,df745c4b-1fad-4fe1-ae09-023746774ffc,288de4cd-bf1a-4a25-847c-68865d138b36,390009,False,0.48
4dfd90f2-ceeb-4678-8925-b538c21fead3,df745c4b-1fad-4fe1-ae09-023746774ffc,6a1ff82c-7176-4d0f-8168-12e97fff7c5d,faa81e93-f79d-4d3d-9240-87cdf9df3633,534108,False,0.04
5d770021-63ab-4f65-9d13-7bc5bfcbc2ee,e67a9137-e94e-49ad-8b20-2beab53cf738,5f40ddc1-a6a8-41f3-9716-8e42aaebfe02,faa81e93-f79d-4d3d-9240-87cdf9df3633,496974,False,0.15
e8ac558e-76c7-4151-8b62-cfbcf298c80b,1935d0ce-b420-4073-90d7-ab5faaf7f603,be4bb3b6-e0d8-42c8-8b4c-7dd96c501ba8,faa81e93-f79d-4d3d-9240-87cdf9df3633,159544,False,0.02
f2bd66bd-0a78-4ee3-99ff-8a017a78fb84,be4bb3b6-e0d8-42c8-8b4c-7dd96c501ba8,99681c8e-3826-4dbb-a77f-f77e695e4f4d,2ddf4880-95a6-4875-857d-f1d095b7fc48,537853,False,0.12
ab05735b-d13b-4965-a450-a0534958234d,99681c8e-3826-4dbb-a77f-f77e695e4f4d,40879006-032c-4ee1-b887-ad08dcfae3bf,c2f4b9b4-48ee-4746-958f-6169ba532344,422326,False,0.31
2684c3a1-33ad-4337-a71c-f9f343c407de,da4f20fb-7409-4c71-882c-4d55c2a0524f,7ad12d41-c9fb-4c59-932d-c04e053f7f1c,a30de39d-9e98-4258-b754-758c8da83902,353943,False,0.17
3ce77ecd-9a73-4e7a-b85a-675c8d253213,7ad12d41-c9fb-4c59-932d-c04e053f7f1c,597318fc-a3c9-4d5e-9116-b4a60f0dedc0,69cc852b-0428-432f-9fd5-25c49064f57d,804281,False,0.4
1cffbac4-e498-4c06-8c75-6173737d8cba,597318fc-a3c9-4d5e-9116-b4a60f0dedc0,3af67e53-c756-4490-b6a0-4cc01bdeade8,5dbdf32d-78de-4094-b415-861af0ca99a2,415854,False,0.49
58d252dc-2571-45d8-926e-94b9ccfc03e3,afee66f4-cd0e-4c87-8658-f848f037f1f2,b74f453a-52f9-450d-a744-d6f7e331e355,c2f4b9b4-48ee-4746-958f-6169ba532344,739012,False,0.01
b9457a31-7885-4569-b7c7-37f0858813cd,b74f453a-52f9-450d-a744-d6f7e331e355,3dd655d6-0dfb-4413-822c-61527acab3d2,9708822b-62d4-4ac2-ae57-f36abd36b0cb,133836,False,0.29
58fe43f7-e9a2-4707-8513-62d332590053,69651502-bbc1-4132-99ea-48990eded422,600f78f6-e0d5-4648-bd51-048692de116c,faa81e93-f79d-4d3d-9240-87cdf9df3633,420763,False,0.37
d1682d84-1327-4ed0-90c3-78478f360466,757b3b76-6a10-46d5-b99c-92d3e6d1b8c1,eb6b3abd-fead-4400-ac39-d74e4bdc9783,faa81e93-f79d-4d3d-9240-87cdf9df3633,705219,False,0.32
d96a26bb-bf5d-42ae-867e-d7c235d6c36f,5d89fbc7-93fb-4c38-a654-4a7d54608d6a,1e4fd536-5248-4267-854c-ea2e1d5f8739,c2f4b9b4-48ee-4746-958f-6169ba532344,765244,False,0.16
3ab8075a-8600-4197-9ffb-05499dcb9c8d,b4ec393a-2998-4d11-8876-123acbc6a7e6,c3c183d5-0036-4bed-a791-3fbacf4df5b1,faa81e93-f79d-4d3d-9240-87cdf9df3633,422997,False,0.46
23e1102b-be71-4b91-b7f5-4006d4a92356,12a769d4-144f-4e8e-a129-d7d3e1086b6e,4a56aa7d-048d-4360-b4b9-c550ee5b7b99,2ddf4880-95a6-4875-857d-f1d095b7fc48,233194,False,0.09
159ade73-4242-458a-ae6d-4485881a5973,60cba128-da2c-4a06-8f0b-1522e77ac635,5c46cb45-eb9e-4ff2-8a1e-32de7f0a9202,faa81e93-f79d-4d3d-9240-87cdf9df3633,732297,False,0.44
97512a0b-f155-48e3-84be-fdc7a83d40e1,fac93234-bf04-4a96-819a-731e4c392fb1,30503de4-632f-466a-a676-ab7bacd07d2b,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,739799,False,0.36
1baa6820-decb-49e0-a855-c96cdd93a7b7,30503de4-632f-466a-a676-ab7bacd07d2b,756c08f3-b4e1-4615-afec-f9f37771a977,5dbdf32d-78de-4094-b415-861af0ca99a2,156411,False,0.16
7c40acfd-e07b-46c1-a50b-14501af15f95,756c08f3-b4e1-4615-afec-f9f37771a977,09058ed2-e23b-4b1d-b607-14f39879a3fc,69cc852b-0428-432f-9fd5-25c49064f57d,805226,True,15.0
376806f5-2152-49ec-879f-fd2f47720ab4,09058ed2-e23b-4b1d-b607-14f39879a3fc,a341eebd-dab9-4c4e-8c89-4203b7628812,a30de39d-9e98-4258-b754-758c8da83902,765962,False,0.42
72b64e55-31b3-4a6c-921e-9a3544c00ffe,d21f1d54-ad36-41ad-9e8c-29c1fb3c5791,86a2fad5-efca-4686-9aff-08e5c06a81e8,faa81e93-f79d-4d3d-9240-87cdf9df3633,740748,False,0.49
648589fc-fb67-410b-b1a9-0228773e8e3f,86a2fad5-efca-4686-9aff-08e5c06a81e8,38a26b79-613b-44ba-a192-d183220a5c40,288de4cd-bf1a-4a25-847c-68865d138b36,650165,False,0.21
f895331b-f013-45b8-a15b-c6fa273a6256,0cf53a76-96b5-4319-9b7f-1c626023ee0b,973e534e-3d1b-44a1-9c88-73ebba6a85f3,faa81e93-f79d-4d3d-9240-87cdf9df3633,127661,False,0.36
3c3ae278-6111-4a94-90b4-0ea882334d41,c9bc7f28-7849-48c7-8e3c-e20ea033cf30,df587ddb-571e-454a-900d-2c558dc5f131,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,641846,False,0.48
66aeba55-5c99-4d07-97b8-916012cd5a11,df587ddb-571e-454a-900d-2c558dc5f131,b8298a63-69a8-46f3-b17d-288531ad8ec2,5dbdf32d-78de-4094-b415-861af0ca99a2,998255,False,0.21
43ec7ac4-9ba4-4187-b6ce-671d480625d3,b8298a63-69a8-46f3-b17d-288531ad8ec2,08c5c0a3-b71d-43b6-a772-542052420dbb,69cc852b-0428-432f-9fd5-25c49064f57d,735900,False,0.29
2af641f5-6f4d-4abe-b9ee-3cfd72136f41,08c5c0a3-b71d-43b6-a772-542052420dbb,e2962b02-763d-45ce-88a6-319dffb02a57,a30de39d-9e98-4258-b754-758c8da83902,118602,False,0.01
9a0d8ed0-616e-4946-891d-b62970c96365,40a63f0f-52ed-4f02-886e-9bfc5e7de0e2,a7f19a54-32af-44cb-b4fb-0002acb2953c,c2f4b9b4-48ee-4746-958f-6169ba532344,986525,False,0.36
9972fc47-9d55-47ce-9c29-3a9d792e7b96,31bd2cd6-4c69-4241-985f-7c8960c2a4cc,ecdcca9c-f638-4a54-b562-91375a95235b,faa81e93-f79d-4d3d-9240-87cdf9df3633,645939,False,0.13
82d95a0c-2090-4ec4-8417-0ba2dbfff7f5,cf020856-b847-438d-9c52-26fb5ae38205,1890d4cf-1329-402b-b72f-57d2fbe9a70b,288de4cd-bf1a-4a25-847c-68865d138b36,699218,False,0.48
24b35d14-a9f1-47e5-a95f-cac472a5cd61,1890d4cf-1329-402b-b72f-57d2fbe9a70b,c2b01dc9-123d-4e56-9397-eab46d22eb68,faa81e93-f79d-4d3d-9240-87cdf9df3633,395999,False,0.14
a0f8bf01-e9fe-4cff-84c8-eb83001111c2,c2b01dc9-123d-4e56-9397-eab46d22eb68,cdb4ea85-a019-4e81-b4ed-7e4b3d8076ef,2ddf4880-95a6-4875-857d-f1d095b7fc48,279105,False,0.22
61f8fd16-ee9a-47c9-bdce-3e1c8d6f1d7f,cdb4ea85-a019-4e81-b4ed-7e4b3d8076ef,a0dedc2e-b25c-4688-99a9-c2fa6f6daa1a,c2f4b9b4-48ee-4746-958f-6169ba532344,719285,False,0.08
efa16117-4ee5-4a2b-b1c1-f48fd369f6cc,9de55abe-d1b0-46a7-8de9-17d2f5a9cc6a,63fbb50e-1bad-47e1-b009-761e9701ee5d,faa81e93-f79d-4d3d-9240-87cdf9df3633,239546,False,0.2
46201d13-493b-4d9a-a3b6-2aa0fbf4a344,1f5d4f3f-85b2-4fe7-a9e8-6d2bf46189a8,0da843ac-de28-4bba-9708-47d8a0dad7ce,faa81e93-f79d-4d3d-9240-87cdf9df3633,969429,True,14.9
dffa437b-4f7d-4707-9cc7-9aea98d76f16,7b33bcf6-3a6e-4cf2-9e4d-023db9481480,537d4b8c-3f72-4083-8c2b-6f7ba4e6709f,c2f4b9b4-48ee-4746-958f-6169ba532344,896962,False,0.29
5808813f-5fc8-4af8-80f7-c13bd98d38ea,6a115228-ed2c-463a-9173-9a109df0583c,4630cebc-68f2-4d64-8599-14b8ce44c42a,288de4cd-bf1a-4a25-847c-68865d138b36,122582,False,0.48
cc1053f4-fed1-45cc-912d-586f345cc07d,4630cebc-68f2-4d64-8599-14b8ce44c42a,35e3d8b4-5c38-487c-8be3-647124092458,faa81e93-f79d-4d3d-9240-87cdf9df3633,853530,False,0.23
11252ccc-2c98-4cae-b240-37557c5227bc,35e3d8b4-5c38-487c-8be3-647124092458,d34adf9e-2ad5-41d1-a1b4-9967090eaf7d,2ddf4880-95a6-4875-857d-f1d095b7fc48,705917,False,0.14
9851c203-85d2-4091-8742-511967b56d98,d34adf9e-2ad5-41d1-a1b4-9967090eaf7d,eb1cd98f-ea06-4274-beae-dcc268917021,c2f4b9b4-48ee-4746-958f-6169ba532344,917108,False,0.22
9f2843e4-5366-4ea8-91bb-810cf5faeb9e,19a0594b-fa53-4872-aa60-12c88b4da0eb,a57437bb-4c56-4c37-8274-ec220bc175d9,faa81e93-f79d-4d3d-9240-87cdf9df3633,418885,False,0.13
c0b0d7e2-8148-464c-b151-9a5ed2ef24b1,a57437bb-4c56-4c37-8274-ec220bc175d9,8d35c75d-84fd-47b2-91b3-be17c63ff824,2ddf4880-95a6-4875-857d-f1d095b7fc48,458468,False,0.31
a7591fd8-aa7c-4ac2-af4e-94a336d0ad05,8d35c75d-84fd-47b2-91b3-be17c63ff824,542435e3-7555-4b12-bf33-b9a94d160008,c2f4b9b4-48ee-4746-958f-6169ba532344,558200,False,0.37
a06156e8-1344-4f62-b25d-02709915e880,daec3c36-8d0d-4139-889f-f2ab64220bd7,510cf149-ab72-44f4-9204-7010d5dfde92,c2f4b9b4-48ee-4746-958f-6169ba532344,909809,False,0.3
5cf467b9-1b63-44c2-80e5-7501252f15f5,1b503a55-f84d-46c3-bd37-b73f7ba850d2,d0f33455-548a-4351-b053-92e307e99009,8fba1efa-7c25-4a5b-b271-bb1ac4460664,568307,False,0.08
3da14daf-ae7f-434f-9083-d233cac9ef14,86d66126-af4a-4bef-8101-66d8414a27ad,29a8ed5a-a4f3-4719-88bd-485debf38068,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,467017,False,0.36
51e86906-3046-4e2c-b9c9-0262e8d0bdc8,f6e4c49f-53c1-41d4-b4e2-b12fcd7e9bb0,eaacd484-a18f-4aeb-a274-251c37e8faa7,5dbdf32d-78de-4094-b415-861af0ca99a2,701774,False,0.06
db2c4639-9533-4e7c-982d-41a6080fc84b,eaacd484-a18f-4aeb-a274-251c37e8faa7,50e5ee3e-eb1e-49d5-8198-b3621c79d467,69cc852b-0428-432f-9fd5-25c49064f57d,486322,False,0.1
d689d419-46d9-40cf-b59b-7e94fc593de0,929b78da-7a63-42e2-b89b-f029fab018c0,8deade7e-96a8-4b44-80d6-b9b2528081e4,2ddf4880-95a6-4875-857d-f1d095b7fc48,528906,False,0.27
7962abee-1a89-4c18-b5a1-a601ef00d2f6,8deade7e-96a8-4b44-80d6-b9b2528081e4,3de38f81-704b-4cbe-8c85-313f509dc448,faa81e93-f79d-4d3d-9240-87cdf9df3633,192431,False,0.15
903324a8-7347-400d-be61-701f34a6e052,d2cf134c-54ed-40ce-b4d6-87caeec905f8,da03c262-6e6c-4a49-8f58-72248bb63dba,faa81e93-f79d-4d3d-9240-87cdf9df3633,902177,False,0.48
eb8d9e52-6045-4d14-862b-b7f7a48fbdb0,da03c262-6e6c-4a49-8f58-72248bb63dba,bb858fac-62c9-4426-a02a-057e2e4043e3,2ddf4880-95a6-4875-857d-f1d095b7fc48,396179,False,0.04
e54a122c-14c0-488f-bc9e-f1775b1c9cf1,4166985c-c7eb-4073-b6ad-524018491621,f8207e87-b894-44eb-9f2d-38a05ecb081e,9708822b-62d4-4ac2-ae57-f36abd36b0cb,880869,False,0.11
fc028f46-08da-4401-ba7a-92b0f78c259b,f8207e87-b894-44eb-9f2d-38a05ecb081e,02ff04b4-1b5e-4db0-83a9-f996e4be7978,c2f4b9b4-48ee-4746-958f-6169ba532344,594037,False,0.35
054c3c23-2276-42a3-a647-5704da0f20e6,acf64cf6-4b7c-4ec8-8f57-55aa27696198,57ed6edd-0d98-4f51-aaab-6faee4093ffa,faa81e93-f79d-4d3d-9240-87cdf9df3633,506486,False,0.36
9724a45d-f132-423e-a1e8-f04a45ac0d41,57ed6edd-0d98-4f51-aaab-6faee4093ffa,b61fb227-681f-4821-9613-6f44764f6d6e,2ddf4880-95a6-4875-857d-f1d095b7fc48,843934,False,0.14
eabbb6d3-34e0-4b96-a2dc-7193c9e22bee,b61fb227-681f-4821-9613-6f44764f6d6e,b3577eda-7dcd-45c2-9a31-4e3d0bb553fb,c2f4b9b4-48ee-4746-958f-6169ba532344,591100,False,0.32
8e55e3d6-78f5-4284-a3d0-3ba213246d5f,5c993846-795c-4d95-b982-5906025e5ae7,f434f2a1-8c8c-44e8-b976-c916ae4dcd9b,faa81e93-f79d-4d3d-9240-87cdf9df3633,508485,False,0.08
1c79769d-9d7a-4362-9617-eaf53bc2e1c2,cb3183a6-3169-4df5-811b-9350c46deddd,8a4c99a3-4c19-4c0c-b2d4-5e4e6953404b,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,200837,False,0.33
87135861-2211-4980-80d7-e59c1b70598a,8a4c99a3-4c19-4c0c-b2d4-5e4e6953404b,e4bf015b-4d4b-4327-87fe-92544519d022,5dbdf32d-78de-4094-b415-861af0ca99a2,542723,False,0.13
c80cb073-ab47-4642-800b-ac82f238f176,d4dad77e-dbc8-465a-bf34-e1b675336dd7,cb397ea7-d37b-49c0-849d-0a6ddc8a60a3,faa81e93-f79d-4d3d-9240-87cdf9df3633,638455,False,0.02
5214cba1-0292-4903-811a-0f0cf2524fae,0d8d9fa5-4c1f-4578-a5ae-a9fe661633a3,0ebb4ae2-6e8c-4991-b01c-a498f036da91,2ddf4880-95a6-4875-857d-f1d095b7fc48,879143,True,11.7
b713b9dd-d8fb-49a6-bb3c-66dafc8928c5,0ebb4ae2-6e8c-4991-b01c-a498f036da91,7cf9342c-c7f7-4977-9564-539a99c19c10,faa81e93-f79d-4d3d-9240-87cdf9df3633,535294,False,0.18
1c54283f-8788-4494-aad2-40f3857497db,49685b82-470c-4953-b617-622c6c0230b8,5a3c1fac-ec43-415f-b898-b96bb1834b0e,b091d926-3e9c-4a1f-a8da-f30db329106c,877181,False,0.19
8ca34e57-88c7-4eb9-baee-554cd3aace88,5a3c1fac-ec43-415f-b898-b96bb1834b0e,cc9f1637-6b3f-4d5f-b3ca-2fca10f6815f,9e7e9588-92a7-42c9-9eef-e79c1acf67b7,984234,False,0.15
59d61073-25f3-4ae3-b297-dfe15dbb9fa0,cc9f1637-6b3f-4d5f-b3ca-2fca10f6815f,82ec9c7f-9806-441c-815a-0e9229dc1cd3,5dbdf32d-78de-4094-b415-861af0ca99a2,642905,False,0.48
105fe7ec-00bf-451f-a4ba-d0d2c3b9a709,82ec9c7f-9806-441c-815a-0e9229dc1cd3,93ff2fb3-911f-4627-ac14-c8517b96a190,69cc852b-0428-432f-9fd5-25c49064f57d,414393,False,0.07
b4946041-2d6a-44d8-a06b-bdfcea3df40f,4e74ee8a-8c00-4c2d-896f-ffefb25a1934,8856ca34-52de-45f8-8c49-56a7b67771f3,5dbdf32d-78de-4094-b415-861af0ca99a2,192715,False,0.22
2566c7b1-38dd-40b5-a69e-dfaae0e8b94a,8856ca34-52de-45f8-8c49-56a7b67771f3,6924c41d-eab1-422c-aba6-2f71612fb614,69cc852b-0428-432f-9fd5-25c49064f57d,669301,True,7.1
d3b07c62-0a10-46f1-97ec-dbeeb9e46af4,6924c41d-eab1-422c-aba6-2f71612fb614,fe26ab35-ceff-430f-b02d-5c32f4738f25,a30de39d-9e98-4258-b754-758c8da83902,288668,False,0.25
3a6cf348-4331-4f4a-896d-2610a22af849,059f6686-2869-4bbf-a59d-008e72fa1704,363de115-3d7c-4ce1-b726-1d8941d30328,faa81e93-f79d-4d3d-9240-87cdf9df3633,811362,False,0.39
a6569720-3b37-4c53-a40b-3e1ba584bcff,363de115-3d7c-4ce1-b726-1d8941d30328,ef0ce30f-5636-40c1-8037-d71141646bc8,2ddf4880-95a6-4875-857d-f1d095b7fc48,985047,False,0.27
ecbdad30-9e81-4dbd-9a70-045795563e24,ef0ce30f-5636-40c1-8037-d71141646bc8,81c5c294-d3c0-4a3e-b197-ef201bb30a80,c2f4b9b4-48ee-4746-958f-6169ba532344,636161,False,0.49
25a89814-0579-472a-9c6b-21c303527b6e,9f7b3653-81cd-4896-825b-cb068d9ccd3e,f1efbda9-5201-4fb7-86f6-a5750af472bb,faa81e93-f79d-4d3d-9240-87cdf9df3633,495320,False,0.06
49dbe471-ce34-4d90-8d91-2874ff0d274c,8b7485f5-b7ed-4c5a-9121-6096fd2e60f2,362d7731-cdbb-478b-9210-8fd9d6a464e4,faa81e93-f79d-4d3d-9240-87cdf9df3633,492666,False,0.16
1eae06b7-a2e5-4343-8800-208d828c9a27,bb278ba2-ca3a-4df1-a3dc-c5a500cb9451,c08705b3-1b0e-4065-b4cd-f9b7828edac2,a30de39d-9e98-4258-b754-758c8da83902,226954,False,0.11
47f0d84c-8dd7-43bd-8a39-5a5abb091210,c08705b3-1b0e-4065-b4cd-f9b7828edac2,e1870265-aafc-4446-be43-6cc2c13cf310,69cc852b-0428-432f-9fd5-25c49064f57d,814952,False,0.07
bad454c7-4306-4916-acf8-ec6847435224,e1870265-aafc-4446-be43-6cc2c13cf310,6e67297f-dfdd-44eb-a19b-6717a59cef28,5dbdf32d-78de-4094-b415-861af0ca99a2,429981,False,0.46
563511f4-6ffd-411b-8685-e053d9defb18,53d210ed-e25e-4fa8-b8dd-2fd12f943d74,994fe3b8-c7c1-49fd-96c9-76b949ca1397,2ddf4880-95a6-4875-857d-f1d095b7fc48,325973,False,0.27
cd489c09-8578-493d-8295-ee7e817049ff,f6278f64-5592-46b2-9ee1-deace2654250,30abac73-0d86-4efa-9e2b-e980f0e69a68,faa81e93-f79d-4d3d-9240-87cdf9df3633,286178,False,0.3
14f475a4-08ca-4336-beb7-d6959fd0fa63,976e0352-039b-4d2b-9258-b8ed7614feed,d2a027ee-0984-413a-b158-d071a332c2fd,9708822b-62d4-4ac2-ae57-f36abd36b0cb,509495,False,0.26
3741541a-9039-4724-94b1-3b2bb49ff681,d2a027ee-0984-413a-b158-d071a332c2fd,e0384b23-4c77-46af-b74f-a4695aa0e38e,c2f4b9b4-48ee-4746-958f-6169ba532344,168678,False,0.16
4091b2d4-4098-4602-a920-57c24d56cbc4,9bc39021-9ae5-4808-8992-30197741c48a,0838fc46-f9de-4825-949f-0a7f2d08ab2a,8fba1efa-7c25-4a5b-b271-bb1ac4460664,212756,False,0.46
8743638f-5998-416e-9efe-5dd331ee45e4,0195e5d4-2be2-4664-af7c-747700c659d8,e269eb88-bea8-4b3b-9ce6-f5cb6735ecba,9708822b-62d4-4ac2-ae57-f36abd36b0cb,801682,False,0.07
3b425bb6-671c-4bfc-ae8f-d693ae6ba5f2,e269eb88-bea8-4b3b-9ce6-f5cb6735ecba,9c667906-989a-4a93-8efa-32c1b7f3efc8,c2f4b9b4-48ee-4746-958f-6169ba532344,168534,False,0.35
95b25602-78c7-4728-be9a-99dd3c423f65,962fe389-04a7-468f-ae6d-7f6e54d0bcd1,8fd4facc-aaa6-459f-88c5-bf852eeebf5e,faa81e93-f79d-4d3d-9240-87cdf9df3633,301644,False,0.45
